#separator:tab
#html:true
#notetype column:1
#deck column:2
#tags column:6
Basic	Medicaid::4. Research: Efficacy & Reform	What was the Oregon Health Insurance Experiment, and why is it unique?	In 2008 Oregon had funding to add a limited number of adults to its Medicaid program (OHP Standard) and allocated the slots by <b>lottery</b> from a waiting list of about 90,000. This is the only randomized controlled trial of Medicaid coverage for adults.<br><br><i>About 30,000 were selected. Selection raised the probability of Medicaid coverage roughly 25 percentage points, giving a strong first stage. Researchers used administrative hospital, credit, and mortality data for everyone plus mail surveys, and in-person exams for the Portland-area subsample.</i>		medicaid research oregon rct prio::1-core
Basic	Medicaid::4. Research: Efficacy & Reform	What did the Oregon experiment find in its first year (Finkelstein et al. 2012, QJE)?	Medicaid increased utilization across the board — roughly 30 percent more hospital admissions, 35 percent more outpatient visits, 15 percent more prescriptions, and substantially more preventive screening — raising annual spending about 25 percent. It also improved self-reported physical and mental health and sharply reduced financial strain.<br><br><i>Finkelstein, Taubman, Wright, Bernstein, Gruber, Newhouse, Allen, Baicker, and the Oregon Health Study Group, <i>QJE</i> 127(3). The clean summary: coverage caused people to use more care, not less — no offsetting reduction from better primary care in year one.</i>		medicaid research oregon rct utilization prio::1-core
Basic	Medicaid::4. Research: Efficacy & Reform	What did the Oregon two-year results find (Baicker et al. 2013, NEJM)?	<ul><li><b>No</b> statistically significant effect on blood pressure, cholesterol, or glycated hemoglobin</li><li><b>Increased</b> diagnosis of diabetes and use of diabetes medication</li><li><b>Reduced</b> the rate of depression by about 30 percent</li><li><b>Virtually eliminated</b> catastrophic out-of-pocket medical spending</li><li><b>Improved</b> self-reported health</li></ul><br><br><i><i>NEJM</i> 368:1713. The most contested result in the field. The biomarker nulls were imprecise (see R005), and few participants had poorly controlled values at baseline, so the sample had limited room to improve. The depression and financial protection results were large and precise, and are the findings that survive scrutiny best.</i>		medicaid research oregon rct health prio::1-core
Basic	Medicaid::4. Research: Efficacy & Reform	What did Taubman et al. (2014, Science) find about emergency department use?	Medicaid <b>increased</b> ED use by about 40 percent — roughly 0.4 additional visits per person over about 18 months — including visits for conditions treatable in primary care, and the increase persisted over two years.<br><br><i>This contradicted the widespread expectation that coverage would divert people from the ED to primary care. Interpretation: coverage lowers the price of <i>all</i> care including ED care, and ED and outpatient care are complements rather than substitutes for this population. Later work (Finkelstein et al. 2016, NEJM) confirmed persistence.</i>		medicaid research oregon rct emergency prio::1-core
Basic	Medicaid::4. Research: Efficacy & Reform	What did the Oregon experiment find about employment and earnings?	No statistically significant effect on employment or earnings, with confidence intervals tight enough to rule out large effects in either direction (Baicker, Finkelstein, Song, Taubman 2014, <i>AER Papers & Proceedings</i>).<br><br><i>The best available experimental evidence against a large labor-supply disincentive from Medicaid coverage. Caveat on external validity: these were people who had actively signed up for a waiting list, and OHP Standard covered a group already largely detached from steady employment.</i>		medicaid research oregon rct labor prio::2-working
Basic	Medicaid::4. Research: Efficacy & Reform	What did Finkelstein, Hendren, and Luttmer (2019, JPE) conclude about the value of Medicaid?	"Recipients' willingness to pay for Medicaid is only about <b>20-40 cents per dollar</b> of government cost. Much of the remaining value is a transfer to <b>external parties</b> — hospitals and others who would otherwise have absorbed the cost of uncompensated care.<br><br><i>""The Value of Medicaid: Interpreting Results from the Oregon Health Insurance Experiment,"" <i>JPE</i> 127(6). Two implications that pull in opposite directions: (1) Medicaid may be an inefficient way to transfer resources to recipients if they value it so little, and (2) evaluating Medicaid only by recipient outcomes badly understates its effects, since a large share of the benefit lands on providers and the implicitly insured. The low recipient valuation reflects the implicit insurance the uninsured already have through uncompensated care and bankruptcy.</i>"		medicaid research oregon welfare prio::1-core
Basic	Medicaid::4. Research: Efficacy & Reform	What are the limits on generalizing from the Oregon experiment?	<ul><li>One state, one pre-ACA program, one year of lottery draws</li><li>The population self-selected onto a waiting list — more motivated to obtain coverage than the average eligible person</li><li>OHP Standard was a limited benefit package</li><li>Two years is short for chronic disease outcomes</li><li>Statewide expansion would change provider supply and market conditions; a lottery of limited size does not</li></ul><br><br><i>The last point is a general-equilibrium objection worth remembering: adding 10,000 people to a system does not test what happens when you add 10 million.</i>		medicaid research oregon limits prio::2-working
Basic	Medicaid::4. Research: Efficacy & Reform	What did Sommers, Baicker, and Epstein (2012, NEJM) find?	Using state Medicaid expansions in New York, Maine, and Arizona (2000-2005) with neighbouring states as controls, they found a <b>6.1 percent relative reduction in all-cause mortality</b> among adults aged 20-64 — roughly one death averted per 176 adults gaining coverage.<br><br><i><i>NEJM</i> 367:1025. The most-cited pre-ACA mortality estimate. Caveats: results were driven substantially by New York; the design is DiD with a small number of treated states; and Kaestner and others argued the estimates were sensitive to control-group choice.</i>		medicaid research mortality expansion prio::2-working
Basic	Medicaid::4. Research: Efficacy & Reform	What did Miller, Johnson, and Wherry (2021, QJE) find, and why is it the strongest expansion-mortality evidence?	"Linking large-scale survey data to Social Security death records, they found ACA Medicaid expansion reduced annual mortality among near-elderly low-income adults by about <b>0.13 percentage points</b> — roughly a 9 percent relative reduction, concentrated in health-care-amenable causes.<br><br><i>""Medicaid and Mortality: New Evidence from Linked Survey and Administrative Data,"" <i>QJE</i> 136(3). Strengths: individual-level administrative mortality (not aggregate rates), a sample large enough for precision, a population identifiable as low-income and likely eligible, and effects concentrated in causes treatable by medical care — which is what a causal story predicts and a confounding story does not.</i>"		medicaid research mortality expansion prio::1-core
Basic	Medicaid::4. Research: Efficacy & Reform	What did Goldin, Lurie, and McCubbin (2021, QJE) do, and why does it matter?	"A randomized experiment run through the IRS: letters were sent to millions of households that had paid the individual mandate penalty, encouraging enrollment. The letters raised coverage and <b>reduced two-year mortality</b> among middle-aged adults.<br><br><i>""Health Insurance and Mortality: Experimental Evidence from Taxpayer Outreach,"" <i>QJE</i> 136(1). It is one of very few <i>randomized</i> estimates of insurance's mortality effect, at a scale mortality actually requires. Note it concerns coverage generally (largely marketplace), not Medicaid specifically, and identifies the effect for people induced to enroll by a letter.</i>"		medicaid research mortality rct prio::2-working
Basic	Medicaid::4. Research: Efficacy & Reform	What did Goodman-Bacon (2018, AER) find about Medicaid's original introduction?	"Using variation from the 1966-1970 rollout via state AFDC caseloads, he found Medicaid's introduction substantially reduced <b>nonwhite infant and child mortality</b> (on the order of 10-20 percent depending on age group and specification), with effects concentrated in causes treatable by medical care and essentially none for white children.<br><br><i>""Public Insurance and Mortality: Evidence from Medicaid's Implementation,"" <i>AER</i>. Strong design (large pre-existing variation in AFDC caseloads generating sharp differences in eligibility) and a clean falsification test — treatable causes move, non-treatable causes do not.</i>"		medicaid research mortality children history prio::3-depth
Basic	Medicaid::4. Research: Efficacy & Reform	What did Goodman-Bacon (2021, AER) find about the long-run effects of childhood Medicaid?	"Cohorts with more childhood Medicaid eligibility from the program's introduction had, as adults, lower disability rates and higher employment — with effects concentrated among nonwhite cohorts who gained the most eligibility.<br><br><i>""The Long-Run Effects of Childhood Insurance Coverage: Medicaid Implementation, Adult Health, and Labor Market Outcomes,"" <i>AER</i> 111(8). Together with his 2018 paper it establishes both the short-run mortality effect and the decades-later human capital effect from the same policy variation.</i>"		medicaid research mortality children history prio::3-depth
Basic	Medicaid::4. Research: Efficacy & Reform	What did Currie and Gruber (1996, JPE) find about Medicaid eligibility for pregnant women?	"The eligibility expansions of 1979-1992 — which roughly doubled eligibility among pregnant women — reduced infant mortality by about <b>8.5 percent</b>, and increased use of prenatal care.<br><br><i>""Saving Babies: The Efficacy and Cost of Recent Changes in the Medicaid Eligibility of Pregnant Women,"" <i>JPE</i> 104(6). Crucially, they found <b>targeted</b> expansions (to the poorest women) were far more cost-effective per life saved than <b>broad</b> expansions to higher incomes, because take-up and marginal health benefit both fell as eligibility widened. That targeting result is often forgotten by people who cite the headline.</i>"		medicaid research children currie-gruber prio::1-core
Basic	Medicaid::4. Research: Efficacy & Reform	What did Currie and Gruber (1996, QJE) find about children's Medicaid eligibility?	"Expanding children's eligibility increased utilization of care and reduced child mortality by roughly <b>5 percent</b>, but take-up was low — a large share of newly eligible children never enrolled.<br><br><i>""Health Insurance Eligibility, Utilization of Medical Care, and Child Health,"" <i>QJE</i> 111(2). The low take-up finding is as important as the mortality finding: it means eligibility and coverage are very different treatments, and it launched a literature on enrollment barriers and outreach.</i>"		medicaid research children currie-gruber prio::2-working
Basic	Medicaid::4. Research: Efficacy & Reform	What did Brown, Kowalski, and Lurie (2020, ReStud) find using tax data?	"Children with more Medicaid eligibility grew up to pay <b>more in cumulative federal income taxes</b>, collect less EITC, have higher college enrollment (women), and have lower mortality. The government recoups a substantial share of its original outlay through higher later tax receipts.<br><br><i>""Long-Term Impacts of Childhood Medicaid Expansions on Outcomes in Adulthood,"" <i>Review of Economic Studies</i> 87(2), using IRS administrative data on millions of children. This is the empirical backbone of the claim that childhood Medicaid has a very high — sometimes effectively infinite — MVPF.</i>"		medicaid research children long-run prio::1-core
Basic	Medicaid::4. Research: Efficacy & Reform	What did Wherry and Meyer (2016, JHR) find, and what was the design?	"A regression discontinuity on <b>birthdate</b>: children born after September 30, 1983 gained Medicaid eligibility to 100 percent FPL under a 1990 expansion, while children born just before did not. Black teens in the eligible cohorts had significantly lower mortality; no effect was detected for white teens.<br><br><i>""Saving Teens: Using a Policy Discontinuity to Estimate the Effects of Medicaid Eligibility,"" <i>Journal of Human Resources</i> 51(3). The birthdate discontinuity is the cleanest natural experiment in the children's Medicaid literature and has been reused repeatedly.</i>"		medicaid research children long-run rd prio::3-depth
Basic	Medicaid::4. Research: Efficacy & Reform	What did Wherry, Miller, Kaestner, and Meyer (2018) find about adult health care use?	Using the same birthdate discontinuity, adults who had more childhood Medicaid eligibility had <b>fewer hospitalizations and emergency department visits</b> in adulthood, with the effect concentrated among Black adults and among conditions responsive to early treatment.<br><br><i><i>Review of Economics and Statistics</i> 100(2). Along with Miller and Wherry's work on in utero exposure, this is the evidence that childhood coverage produces adult health capital, not just contemporaneous care.</i>		medicaid research children long-run prio::3-depth
Basic	Medicaid::4. Research: Efficacy & Reform	What did Miller and Wherry (2019, JHR) find about in utero Medicaid exposure?	"Adults whose mothers gained Medicaid eligibility during pregnancy had fewer chronic conditions and fewer hospitalizations decades later.<br><br><i>""The Long-Term Effects of Early Life Medicaid Coverage,"" <i>JHR</i> 54(3). Fits the fetal origins literature: the prenatal period is a high-leverage window, and Medicaid's pregnancy expansions are one of the largest policy experiments touching it.</i>"		medicaid research children long-run prio::3-depth
Basic	Medicaid::4. Research: Efficacy & Reform	What did East, Miller, Page, and Wherry (2023, AER) find?	"In utero access to Medicaid improved the birth outcomes of the <b>next generation</b>: the children of women who themselves had prenatal Medicaid access had higher birth weight and lower rates of prematurity.<br><br><i>""Multigenerational Impacts of Childhood Access to the Safety Net: Early Life Exposure to Medicaid and the Next Generation's Health,"" <i>AER</i> 113(1). It implies conventional cost-benefit analyses truncated at one generation understate the return, and it is among the most striking results in the safety net literature.</i>"		medicaid research children long-run multigenerational prio::3-depth
Basic	Medicaid::4. Research: Efficacy & Reform	What did Cohodes, Grossman, Kleiner, and Lovenheim (2016, JHR) find?	"Greater childhood Medicaid eligibility reduced high school dropout and increased college attendance and four-year degree completion.<br><br><i>""The Effect of Child Health Insurance Access on Schooling: Evidence from Public Insurance Expansions,"" <i>JHR</i> 51(3). One channel in the broader finding that health insurance for children functions as human capital policy, alongside effects on test scores and school absence found elsewhere.</i>"		medicaid research children education prio::3-depth
Basic	Medicaid::4. Research: Efficacy & Reform	What did Hu, Kaestner, Mazumder, Miller, and Wong (2018, JPubE) find?	"Using consumer credit panel data, ACA Medicaid expansion reduced unpaid bills, debt sent to third-party collection (on the order of $1,000 per person gaining coverage), and improved credit scores; it also reduced payday borrowing and some measures of financial distress.<br><br><i>""The Effect of the Affordable Care Act Medicaid Expansions on Financial Wellbeing,"" <i>Journal of Public Economics</i> 163. Credit bureau data are the workhorse here: universal, administrative, high frequency, and unaffected by survey response bias.</i>"		medicaid research financial expansion prio::1-core
Basic	Medicaid::4. Research: Efficacy & Reform	What did Brevoort, Grodzicki, and Hackmann (2020, JHE) find about medical debt?	"Expansion sharply reduced medical debt in collections among newly eligible people — on the order of hundreds of dollars per person on average and much more per person gaining coverage — and improved subsequent access to credit.<br><br><i>""The Credit Consequences of Unpaid Medical Bills,"" <i>Journal of Health Economics</i> 72. Note the mechanism it exposes: uninsurance imposes costs beyond health care, through the credit market, on housing, employment, and borrowing.</i>"		medicaid research financial expansion prio::3-depth
Basic	Medicaid::4. Research: Efficacy & Reform	What did Dobkin, Finkelstein, Kluender, and Notowidigdo (2018, AER) establish?	"For non-elderly adults, a hospital admission causes large and persistent economic harm — increased unpaid bills and bankruptcy, and substantial declines in earnings and employment lasting years — with damage concentrated among the uninsured.<br><br><i>""The Economic Consequences of Hospital Admissions,"" <i>AER</i> 108(2). Important companion result: they also found ""medical bankruptcy"" claims in the literature had been substantially overstated by studies without a comparison group. Both findings come from the same careful design.</i>"		medicaid research financial uninsured prio::3-depth
Basic	Medicaid::4. Research: Efficacy & Reform	What did Garthwaite, Gross, and Notowidigdo (2018, QJE) find about hospitals?	"Hospitals act as insurers of last resort: a large share of the cost of the uninsured is absorbed as uncompensated care. Coverage expansions reduce uncompensated care substantially, and each dollar of new public insurance displaces roughly <b>20 cents</b> of uncompensated care.<br><br><i>""Hospitals as Insurers of Last Resort,"" <i>QJE</i>/<i>AEJ: Applied</i> line of work using the 2005 TennCare disenrollment and expansion variation. This quantifies the ""implicit insurance"" that explains why recipients' willingness to pay for Medicaid is well below its cost (see R016).</i>"		medicaid research financial uncompensated-care prio::1-core
Basic	Medicaid::4. Research: Efficacy & Reform	"What is Mahoney's (2015, AER) ""bankruptcy as implicit health insurance"" argument?"	Bankruptcy protection and the practical uncollectability of debt from low-asset households mean the uninsured already hold a form of implicit, incomplete insurance. This lowers their willingness to pay for formal coverage and blunts the individual mandate's effect.<br><br><i><i>AER</i> 105(2). Combined with the uncompensated care result, it explains a puzzle: why very poor people sometimes decline free or nearly free coverage. They have less to protect than the actuarial value of the policy suggests.</i>		medicaid research financial bankruptcy prio::3-depth
Basic	Medicaid::4. Research: Efficacy & Reform	What did Garthwaite, Gross, and Notowidigdo (2014, QJE) find using the TennCare disenrollment?	"Tennessee's 2005 disenrollment of roughly 170,000 adults from TennCare caused a <b>large increase in employment</b> among those affected, as people sought jobs with employer-sponsored coverage — evidence of ""employment lock"" running in reverse.<br><br><i>""Public Health Insurance, Labor Supply, and Employment Lock,"" <i>QJE</i> 129(2). It is the strongest evidence that public coverage reduces labor supply at some margin. Note the population and margin: childless adults losing coverage abruptly, responding by seeking <i>insured</i> employment specifically.</i>"		medicaid research labor prio::2-working
Basic	Medicaid::4. Research: Efficacy & Reform	What does the ACA expansion literature find about labor supply?	Broadly no significant reduction in employment or hours from expansion, across multiple designs — Kaestner et al. (2017, JPAM), Gooptu et al. (2016, Health Affairs), Leung and Mas (2018), and the Oregon experiment. Some studies find small increases in employment among low-income childless adults.<br><br><i>Reconciling this with Garthwaite et al.: losing coverage abruptly is not the mirror image of gaining it. The Tennessee result operates through employer-sponsored insurance as the only alternative; ACA expansion arrived alongside marketplace subsidies, so the coverage-employment link was weaker.</i>		medicaid research labor prio::2-working
Basic	Medicaid::4. Research: Efficacy & Reform	What did Dague, DeLeire, and Leininger (2017, AEJ: Economic Policy) find?	"Using enrollment caps and waiting lists in Wisconsin's BadgerCare, they found public health insurance enrollment reduced employment measurably — larger effects than most ACA expansion studies report.<br><br><i>""The Effect of Public Insurance Coverage for Childless Adults on Labour Supply,"" <i>AEJ: EP</i> 9(2). The design identifies the effect for people at an enrollment margin created by a cap, which may be a more employment-attached group. Cite it as the strongest counterweight to the ""no labor supply effect"" consensus rather than pretending the consensus is unanimous.</i>"		medicaid research labor prio::3-depth
Basic	Medicaid::4. Research: Efficacy & Reform	What did Sommers et al. (2019, NEJM) find about Arkansas's work requirement?	"In its first year (2018) roughly <b>18,000 people lost coverage</b>, uninsurance rose, and there was <b>no significant change in employment</b>. Most targeted enrollees were already working or should have qualified for an exemption; a large share were unaware the requirement applied to them.<br><br><i>""Medicaid Work Requirements — Results from the First Year in Arkansas,"" <i>NEJM</i> 381:1073. The single most policy-relevant study in this deck, and the reason ""reporting burden, not work behavior, is the binding constraint"" is the mainstream reading. Arkansas required monthly online reporting in a state with limited broadband.</i>"		medicaid research labor work-requirements prio::1-core
Basic	Medicaid::4. Research: Efficacy & Reform	What is the broader evidence on work requirements in safety net programs?	Across TANF, SNAP, and housing programs, work requirements reliably reduce <b>enrollment</b>, produce small and usually temporary employment gains concentrated among those closest to the labor market, and increase deep poverty among those who lose benefits without gaining work.<br><br><i>TANF is the fullest case: caseloads fell dramatically after 1996, employment rose during a strong economy and then largely converged, and deep child poverty rose. Medicaid differs in an important way — the benefit is in-kind and lumpy, so losing it does not smoothly reduce consumption but exposes people to catastrophic risk.</i>		medicaid research labor work-requirements prio::2-working
Basic	Medicaid::4. Research: Efficacy & Reform	"What is ""crowd-out,"" and what did Cutler and Gruber (1996) find?"	"Crowd-out is the substitution of public coverage for private coverage people would otherwise have held. Cutler and Gruber estimated that roughly <b>half</b> of the increase in Medicaid coverage from the late-1980s expansions was offset by reductions in private coverage.<br><br><i>""Does Public Insurance Crowd Out Private Insurance?"" <i>QJE</i> 111(2). The estimate was politically explosive and shaped CHIP's design (waiting periods, premium requirements). Later work using different designs — Card and Shore-Sheppard, Ham and Shore-Sheppard — found much smaller crowd-out for the tightly targeted expansions, and the range across the literature is wide.</i>"		medicaid research crowd-out prio::2-working
Basic	Medicaid::4. Research: Efficacy & Reform	Why is crowd-out contested, and how should you interpret an estimate?	Estimates range from near zero to over half depending on the population, the design, and whether the counterfactual accounts for secular decline in employer coverage. Crowd-out is also not automatically a welfare loss — moving a low-income family from an expensive, thin employer plan to Medicaid can raise their welfare while raising public cost.<br><br><i>Two questions to ask of any crowd-out number: what is the comparison group (crowd-out is mechanically larger where private coverage was common), and is the private coverage being displaced actually good coverage? For the ACA expansion population, private coverage rates were low, so crowd-out is a smaller concern than in the 1990s child expansions.</i>		medicaid research crowd-out prio::2-working
Basic	Medicaid::4. Research: Efficacy & Reform	What did Duggan (2004, JPubE) find about Medicaid managed care in California?	"Using county-level variation in mandatory HMO enrollment, he found the shift to managed care <b>increased</b> Medicaid spending — by roughly 17 percent — with no detectable improvement in health outcomes.<br><br><i>""Does Contracting Out Increase the Efficiency of Government Programs? Evidence from Medicaid HMOs,"" <i>JPubE</i> 88. The mechanism: California's fee-for-service rates were already very low, so capitation rates set relative to prevailing costs did not save money — the state was already paying near the floor.</i>"		medicaid research managed-care research prio::2-working
Basic	Medicaid::4. Research: Efficacy & Reform	What did Duggan and Hayford (2013, JPAM) find across states?	"Mandatory managed care did <b>not</b> reduce Medicaid spending on average. The effect depended on the state's prior fee-for-service rates: where FFS rates had been high, managed care produced savings; where they were already low, it increased spending.<br><br><i>""Has Contracting Out Improved the Efficiency of U.S. Medicaid?"" <i>JPAM</i> 32(3). This is the key conditional result. It explains why national debates about whether ""managed care saves money"" are unresolvable in the abstract — the answer is a function of the counterfactual price level.</i>"		medicaid research managed-care research prio::2-working
Basic	Medicaid::4. Research: Efficacy & Reform	What did Kuziemko, Meckel, and Rossin-Slater (2018) find about managed care and infant health?	"Under Texas's mandatory Medicaid managed care, incomplete risk adjustment gave plans incentives to avoid high-risk pregnancies. Health disparities for Black infants worsened relative to white infants after the transition.<br><br><i>""Does Managed Care Widen Infant Health Disparities? Evidence from Texas Medicaid,"" <i>AEJ: Economic Policy</i> 10(3). A concrete demonstration that risk adjustment is not a technical detail: when payment does not track expected cost, selection incentives fall hardest on the highest-risk groups.</i>"		medicaid research managed-care research disparities prio::3-depth
Basic	Medicaid::4. Research: Efficacy & Reform	What does the random plan assignment literature show about Medicaid MCOs?	"Exploiting quasi-random auto-assignment, plans have substantial causal effects on spending and utilization for otherwise identical enrollees — differences driven mainly by utilization management and network composition rather than by prices.<br><br><i>Geruso, Layton, and Wallace, ""What Difference Does a Health Plan Make? Evidence from Random Plan Assignment in Medicaid,"" and related work by Layton, Maestas, Prinz, and Vabson on rationing in public insurance. The policy implication is direct: which plan a person is assigned to matters, so auto-assignment algorithms and plan quality measurement have real stakes.</i>"		medicaid research managed-care research prio::3-depth
Basic	Medicaid::4. Research: Efficacy & Reform	What is the overall state of evidence on Medicaid managed care?	Much weaker than its market share warrants. Reliable evidence on comprehensive MCO effects on <i>health</i> outcomes is thin, evidence on MLTSS is thinner, and most state-level evaluations lack credible comparison groups. The best-identified findings concern spending, utilization, selection, and plan-level variation.<br><br><i>The reason is structural: states adopt managed care statewide and at once, leaving no comparison group. The counties-and-phases designs that produced the good studies (California, Texas, New York) exist because those states rolled out geographically. It is a strong argument for phased implementation as a research policy.</i>		medicaid research managed-care evidence-gap prio::2-working
Basic	Medicaid::4. Research: Efficacy & Reform	What did Polsky et al. (2015, NEJM) find about the primary care fee bump?	"In an audit (""secret shopper"") study, appointment availability for new Medicaid patients rose by about <b>7.7 percentage points</b> — from roughly 59 to 66 percent — during the 2013-2014 period when Medicaid paid Medicare rates for primary care, with larger gains where the rate increase was larger.<br><br><i>""Appointment Availability after Increases in Medicaid Payments for Primary Care,"" <i>NEJM</i> 372:537. Audit designs are strong here because they measure actual access rather than physician self-report, and they eliminate patient-side confounding. Follow-up work found availability declined after the bump expired.</i>"		medicaid research access payment prio::2-working
Basic	Medicaid::4. Research: Efficacy & Reform	What is the general finding on Medicaid payment rates and access?	Higher Medicaid fees increase provider participation and appointment availability, with elasticities large enough to matter but far from sufficient to close the gap with private insurance. Effects are larger for primary care and for specialties with excess capacity.<br><br><i>Supporting work includes Decker's studies of physician acceptance, Alexander and Schnell on payments and health outcomes, and Buchmueller and colleagues on dental fees and children's dental care. The dental literature is unusually clean because dental fees vary sharply across states.</i>		medicaid research access payment prio::2-working
Basic	Medicaid::4. Research: Efficacy & Reform	What did the research find about expansion's effects on hospital finances?	Expansion sharply reduced uncompensated care and improved hospital operating margins, with the largest effects for hospitals serving the most uninsured patients. Expansion was also associated with a reduced probability of <b>rural hospital closure</b>.<br><br><i>Dranove, Garthwaite, and Ody (2016) on uncompensated care; Blavin (2016, JAMA) on margins; Lindrooth et al. (2018, Health Affairs) on closures. This is why hospital associations are consistently among the strongest advocates of expansion and among the loudest opponents of provider tax and directed payment restrictions.</i>		medicaid research access hospitals prio::2-working
